name,stationID,evaNr,rl100Code,lat,lon
Blechhammer (Thür),699,,,50.396834,11.203156
Bleibach,700,,,48.124091,8.004777
Bleichenbach (Oberhess),701,,,50.320334,9.051582
Bleicherode Ost,702,,,51.4533016,10.6091881
Blieskastel-Lautzkirchen,707,,,49.249192,7.258191
Blindheim,708,,,48.645095,10.617933
Blumberg (b Berlin),710,,,52.605234,13.611772
Blumberg-Rehhahn,8243,,,52.596621,13.591948
Blumenhagen,713,,,53.528329,13.87204
Blönsdorf,709,,,51.95541,12.895568
Bobenheim,716,,,49.588139,8.35032
Bobingen,717,,,48.266373,10.837891
Bobitz,719,,,53.804534,11.3628
Bobstadt,721,,,49.663251,8.451786
Bocholt,723,,,51.83412,6.620426
Bochum Hbf,724,,,51.478609,7.223275
Bochum West,726,,,51.481459,7.211223
Bochum-Dahlhausen,727,,,51.426358,7.140842
Bochum-Ehrenfeld,728,,,51.472117,7.20915
Bochum-Hamme,729,,,51.491486,7.200935
Bochum-Langendreer,730,,,51.477992,7.323645
Bochum-Langendreer West,731,,,51.478032,7.304327
Bochum-Riemke,725,,,51.5178,7.205275
Bockenheim-Kindenheim,7202,,,49.6069522,8.1880331
Bodelsberg,734,,,47.678113,10.411092
Bodelshausen,735,,,48.383369,8.990601
Bodenburg,736,,,52.031121,10.00133
Bodenfelde,738,,,51.637209,9.561667
Bodenheim,739,,,49.929585,8.312491
Bodenmais,740,,,49.0705027,13.1011024
Bodenrode,741,,,51.393528,10.20855
Bodenwöhr Nord,743,,,49.278381,12.325948
Bogen,746,,,48.910594,12.686141
Bohmte,753,,,52.361632,8.307525
Boisheim,757,,,51.274323,6.274591
Boizenburg (Elbe),758,,,53.378061,10.754279
Bondorf (b Herrenberg),762,,,48.523552,8.827662
Bonn Hbf,767,,,50.732008,7.097136
Bonn Helmholtzstraße,3176,,,50.721844,7.052615
Bonn UN Campus,8213,,,50.71454,7.11801
Bonn-Bad Godesberg,768,,,50.683927,7.159555
Bonn-Beuel,769,,,50.738476,7.127657
Bonn-Duisdorf,770,,,50.716475,7.042548
Bonn-Endenich Nord,2013,,,50.73559,7.062211
Bonn-Mehlem,771,,,50.669153,7.181342
Bonn-Oberkassel,772,,,50.715073,7.1593
Bookholzberg,773,,,53.099112,8.532556
Bopfingen,775,,,48.855153,10.351707
Boppard Hbf,776,,,50.2314224,7.58601397
Boppard Süd,7981,,,50.230197,7.595521
Boppard-Bad Salzig,330,,,50.205251,7.635481
Boppard-Buchholz,940,,,50.210802,7.554876
Boppard-Fleckertshöhe,1807,,,50.197925,7.577889
Boppard-Hirzenach,2794,,,50.175075,7.648436
Bordesholm,778,,,54.174373,10.043711
Borgeln,779,,,51.598265,8.032033
Borgholzhausen,780,,,52.085229,8.266579
Borgsdorf,782,,,52.715252,13.27675
Bork (Westf),783,,,51.66933,7.456308
Borken (Hess),784,,,51.050684,9.277
Borken (Westf),785,,,51.8481366,6.86658919
Borkheide,786,,,52.230775,12.854413
Borna (b Leipzig),788,,,51.117926,12.486291
Bornheim-Sechtem,5773,,,50.795711,6.957454
Bornholmer Straße,791,,,52.554491,13.397943
Borsdorf (Hess),796,,,50.42941,8.975223
Borsdorf (Sachs),797,,,51.345705,12.541165
Botanischer Garten,803,,,52.447784,13.306766
Bottrop Hbf,804,,,51.50945,6.936684
Bottrop-Boy,805,,,51.537163,6.967729
Bottrop-Vonderort,806,,,51.501728,6.912294
Bous (Saar),807,,,49.275979,6.792639
Boxberg-Wölchingen,7994,,,49.485596,9.640048
Brachbach,809,,,50.822066,7.941758
Brachelen,810,,,51.007824,6.231463
Brahlstorf,813,,,53.364421,10.951992
Brake (Unterweser),815,,,53.328817,8.48135
Brake (b Bielefeld),814,,,52.069653,8.604914
Brakel (Kr Höxter),816,,,51.712165,9.1832
Bramsche,818,,,52.410879,7.975007
Bramstedt (b Syke),819,,,52.871611,8.786024
Brand Tropical Islands,820,,,52.029953,13.72149
Brandenburg Hbf,823,,,52.400554,12.566138
Brandenburg-Altstadt,825,,,52.4117,12.530347
Brannenburg,828,,,47.741354,12.106464
Braubach,829,,,50.27414,7.643187
Braunsbedra,833,,,51.288781,11.884594
Braunsbedra Pfännerhall,834,,,51.2899662,11.9026834
Braunschweig Hbf,835,,,52.252218,10.540295
Braunschweig-Gliesmarode,836,,,52.275721,10.551499
Braunsdorf-Lichtenwalde,837,,,50.879776,13.011854
Brebach,838,,,49.2164583,7.0288682
Breddin,839,,,52.886047,12.224216
Bredelar,840,,,51.41917,8.776566
Bredenbek,8295,,,54.315112,9.867004
Bredstedt,842,,,54.621166,8.970336
Brehna,844,,,51.5543842,12.2217536
Breisach,845,,,48.026918,7.58935
Breitenbrunn (Schwab),849,,,48.138586,10.408505
Breitendorf,851,,,51.138652,14.622726
Breitengüßbach,852,,,49.96683,10.887135
Breitscheidt (Kr Altenkirchen),853,,,50.748435,7.661486
Breitungen (Werra),854,,,50.752475,10.32223
Bremen Hbf,855,,,53.083481,8.813834
Bremen Neustadt,856,,,53.075782,8.785808
Bremen-Burg,857,,,53.160288,8.704773
Bremen-Hemelingen,858,,,53.054572,8.886759
Bremen-Lesum,859,,,53.170716,8.686152
Bremen-Mahndorf,860,,,53.039762,8.944627
Bremen-Oberneuland,861,,,53.087038,8.938511
Bremen-Oslebshausen,862,,,53.135298,8.740801
Bremen-Schönebeck,863,,,53.1728,8.649481
Bremen-Sebaldsbrück,864,,,53.061355,8.887383
Bremen-St Magnus,865,,,53.17158,8.669732
Bremen-Vegesack,866,,,53.169716,8.629968
Bremen-Walle,867,,,53.103792,8.786241
Bremerhaven Hbf,868,,,53.534912,8.599555
Bremerhaven-Lehe,870,,,53.566324,8.600657
Bremerhaven-Wulsdorf,871,,,53.508596,8.611934
Breternitz,873,,,50.616311,11.405863
Bretleben,874,,,51.340743,11.240839
Bretten,875,,,49.0369,8.693448
Bretten-Rechberg,8001,,,49.032596,8.701614
Bretten-Ruit,5428,,,49.009462,8.722058
Brettorf,880,,,52.967127,8.44697
Bretzenheim (Nahe),881,,,49.874587,7.898692
Bretzfeld,882,,,49.172741,9.440302
Breyell,883,,,51.294615,6.241174
Brieselang,885,,,52.582549,13.001394
Briesen (Mark),886,,,52.34653,14.280635
Brigachtal Kirchdorf,6839,,,48.014343,8.467807
Brigachtal Klengen,6863,,,48.007366,8.465779
Brilon Stadt,8251,,,51.39906,8.575287
Brilon Wald,888,,,51.349159,8.576073
Britz,889,,,52.873268,13.821106
Brockhöfe,891,,,53.002117,10.258499
Broderstorf,892,,,54.078916,12.262763
Brohl,893,,,50.481429,7.332639
Brokstedt,895,,,53.990086,9.823806
Bruchenbrücken,899,,,50.3021834,8.78848851
Bruchhausen (b Ettlingen),900,,,48.923992,8.373975
Bruchköbel,901,,,50.186189,8.919293
Bruchmühlbach-Miesau,902,,,49.385343,7.443979
Bruchmühlen,903,,,52.204598,8.448636
Bruchsal,904,,,49.124622,8.589649
Bruchsal Sportzentrum,7751,,,49.135443,8.589941
Bruchsal am Mantel,7735,,,49.141181,8.56327
Bruckberg,910,,,48.515979,11.997782
Brucken,911,,,48.573918,9.453061
Bruckmühl,912,,,47.8808225,11.9155312
Brunau-Packebusch,919,,,52.751274,11.484586
Brunnen,8257,,,48.6291594,11.2981001
Brück (Mark),909,,,52.186795,12.758467
Brühl,917,,,50.829249,6.912718
Brühl-Kierberg,3175,,,50.838197,6.888375
Bubach,923,,,49.411024,6.94821
Bubenreuth,924,,,49.629542,11.011994
Buchbrunn-Mainstockheim,927,,,49.763284,10.145179
Buchenau (Oberbay),933,,,48.160277,11.224497
Buchenhain,935,,,48.031255,11.497442
Buchenhorst,936,,,54.268211,12.712682
Buchholz (Baden),939,,,48.083581,7.915166
Buchholz (Nordheide),941,,,53.324683,9.876266
Buchholz (Zauche),942,,,52.167574,12.922416
Buchloe,944,,,48.033723,10.716217
Buckow (b Beeskow),949,,,52.188179,14.169507
Buckower Chaussee,951,,,52.410351,13.382912
Budenheim,954,,,50.026835,8.174062
Bufleben,958,,,50.997681,10.709057
Buggingen,959,,,47.855254,7.628161
Buir,962,,,50.862401,6.574514
Buldern,963,,,51.863054,7.370479
Bullay DB,964,,,50.05446,7.134584
Bundesplatz,970,,,52.477617,13.32959
Burbach (Kr Siegen),972,,,50.748965,8.077808
Burbach Mitte,8279,,,49.243611,6.944932
Burg (Dillkr) Nord,975,,,50.699884,8.307686
Burg (Dithm),976,,,54.007967,9.250087
Burg (b Magdeburg),973,,,52.274406,11.840356
Burg Stargard (Meckl),977,,,53.49959,13.303225
Burg-und Nieder Gemünden,978,,,50.6908914,9.047665
Burgau (Schwab),979,,,48.424797,10.427012
Burgbernheim,980,,,49.454322,10.320221
Burgbernheim-Wildbad,981,,,49.443294,10.312317
Burgdorf (Han),982,,,52.448708,10.002837
Burghaun (Kr Hünfeld),984,,,50.70055,9.727953
Burgheim,986,,,48.70105,11.026984
Burgholzhausen v d Höhe,987,,,50.257793,8.677106
Burgkemnitz,989,,,51.688818,12.407167
Burgkunstadt,991,,,50.137657,11.242723
Burglauer,992,,,50.27434,10.184441
Burgsinn,994,,,50.150317,9.656067
Burgstall (Murr),996,,,48.928647,9.369932
Burgstädt,995,,,50.915817,12.812707
Burgthann,998,,,49.342474,11.309307
Burhafe,454,,,53.606557,7.711074
Burkhardswalde-Maxen,1000,,,50.9251456,13.8383692
Buschow,1005,,,52.592203,12.628996
Buttenheim,1009,,,49.7993973,11.0137296
Buttstädt,1012,,,51.126995,11.418412
Butzbach,1013,,,50.431156,8.669517
Buxtehude,1015,,,53.470491,9.688314
Bärenhecke-Johnsbach,403,,,50.827163,13.772021
Bärenklau,405,,,52.704043,13.143526
Bärenstein (b Glashütte/Sachs),406,,,50.809728,13.794728
Bäumenheim,429,,,48.680333,10.809972
Böbingen (Rems),718,,,48.822439,9.912807
Böblingen,720,,,48.687758,9.004128
Böhl-Iggelheim,747,,,49.379831,8.303602
Böhlen (b Leipzig),749,,,51.203037,12.381991
Böhlen Werke,750,,,51.184702,12.384024
Böhmhof,752,,,49.052101,13.11088
Böhringen-Rickelshausen,756,,,47.7489512,8.92576933
Bönen,763,,,51.598015,7.757296
Bönen-Nordbögge,4568,,,51.615709,7.7422
Börnecke (Harz),790,,,51.81968,10.995759
Börßum,798,,,52.060463,10.568935
Bösdorf (Sachs-Anh),799,,,52.422099,11.064149
Bösperde,801,,,51.45894,7.774233
Bübingen,926,,,49.179636,7.034846
Büchen,929,,,53.474972,10.623298
Büchenbach,934,,,49.267766,11.0741919
Büches-Düdelsheim,937,,,50.29737,9.066751
Bückeburg,948,,,52.2676584,9.04753625
Büdingen (Oberhess),957,,,50.28887,9.102598
Büdingen (Westerwald),956,,,50.624747,7.895901
Bühl (Baden),960,,,48.696676,8.129299
Bülzig,966,,,51.894894,12.752715
Bünde (Westf),968,,,52.202075,8.573876
Bürgeln,983,,,50.85375,8.817194
Bürstadt,1002,,,49.645769,8.458188
Bürstadt (Ried),7177,,,49.64509,8.45925
Büsenbachtal,1006,,,53.269595,9.858592
Büsum,1008,,,54.133822,8.867113
Büttgen,1011,,,51.197208,6.605785
Bützow,1014,,,53.8371137,11.9981942
Cadenberge,1016,,,53.768071,9.058163
Cadolzburg,1017,,,49.460649,10.863611
Calau (Niederlausitz),1019,,,51.738118,13.97982
Calbe (Saale) Ost,1020,,,51.920693,11.810527
Calbe (Saale) Stadt,8234,,,51.913879,11.776342
Calbe (Saale) West,1021,,,51.905693,11.758783
Calberlah,1022,,,52.427559,10.624914
Calw,1025,,,48.714682,8.741854
Camburg (Saale),1026,,,51.050857,11.70468
Cammin (Meckl),1027,,,53.439035,13.299645
Capelle (Westf),1028,,,51.735268,7.61108
Caputh-Geltow,1029,,,52.350295,12.984406
Caputh-Schwielowsee,5767,,,52.340976,12.980368
Casekow,1032,,,53.213614,14.208187
Castrop-Rauxel Hbf,1033,,,51.573526,7.30398
Castrop-Rauxel Süd,1034,,,51.5503,7.310186
Castrop-Rauxel-Merklinde,1035,,,51.527932,7.324314
Celle Pbf,1036,,,52.6204548,10.062468
Cham (Oberpf),1037,,,49.221869,12.656832
Chamerau,1038,,,49.196718,12.745258
Chemnitz Hbf,1040,,,50.839696,12.930877
Chemnitz Kinderwaldstätte,1041,,,50.884211,12.953568
Chemnitz Küchwald,8298,,,50.8550509,12.9121971
Chemnitz Mitte,1042,,,50.8264433,12.9151744
Chemnitz Süd,1044,,,50.8237663,12.9261875
Chemnitz-Borna Hp,1046,,,50.859867,12.894459
Chemnitz-Hilbersdorf,1050,,,50.861934,12.953879
Chemnitz-Schönau,1052,,,50.818095,12.8765
Chemnitz-Siegmar,1053,,,50.815561,12.84251
Chorin,1055,,,52.90354,13.869714
Clarholz,1056,,,51.898454,8.200835
Clausnitz,1057,,,50.755842,13.4986
Cloppenburg,1058,,,52.843996,8.055763
Coburg,1059,,,50.2629273,10.9573281
Coburg Nord,8057,,,50.2714929,10.9648704
Coburg-Beiersdorf,8337,,,50.2865013,10.9306991
Coburg-Neuses,1060,,,50.2780001,10.951277
Cochem (Mosel),1061,,,50.153092,7.166738
Coesfeld (Westf),1062,,,51.9398071,7.16368675
Coesfeld Schulzentrum,8248,,,51.951269,7.165836
Contwig,1068,,,49.24528,7.427916
Coppenbrügge,1069,,,52.119521,9.537588
Coschen,1072,,,52.019844,14.718167
Cossebaude,1073,,,51.0850426,13.6321235
Coswig (Anh),1075,,,51.888002,12.457625
Coswig (b Dresden),1076,,,51.12281,13.579414
Cottbus Hbf,1077,,,51.750957,14.324162
Cottbus-Merzdorf,4074,,,51.76891,14.366669
Cottbus-Sandow,5503,,,51.755177,14.353704
Cottbus-Willmersdorf Nord,6781,,,51.816483,14.385604
Crailsheim,1079,,,49.137872,10.064326
Creidlitz,1082,,,50.227174,10.982246
Creußen (Oberfr),1083,,,49.84947,11.628443
Crimmitschau,1084,,,50.815068,12.392986
Crivitz,1086,,,53.572518,11.645071
Crossen (a d Elster),3432,,,50.96573,11.984064
Crossen Ort,7998,,,50.974715,11.9819
Cuxhaven,1095,,,53.8609,8.703431
Cölbe,1063,,,50.8485891,8.78796279
Dabendorf,1098,,,52.237332,13.43729
Dachau Bahnhof,1099,,,48.254652,11.44426
Dachau Stadt,1100,,,48.266661,11.439761
Dachrieden,1101,,,51.2695208,10.4423225
Dachwig,1102,,,51.072436,10.849686
Dahl,1103,,,51.303377,7.527898
Dahlbruch,1104,,,50.970432,8.053456
Dahlem (Eifel),1105,,,50.385752,6.550382
Dahlen (Sachs),1106,,,51.350972,12.984253
Dahlenburg,1107,,,53.169266,10.708804
Dahlerbrück,1108,,,51.25186,7.517001
Dahlewitz,1109,,,52.326618,13.419579
Dalheim,1114,,,51.1491429,6.17859721
Dallau,1115,,,49.388078,9.18755
Dallgow-Döberitz,1116,,,52.543554,13.059037
Dannenberg Ost,1121,,,53.104997,11.117734
Dannenwalde (Gransee),1122,,,53.079756,13.180801
Darching,1123,,,47.8707982,11.7772526
Darlingerode,1125,,,51.84908,10.733037
Darmstadt Hbf,1126,,,49.872503,8.629636
Darmstadt Nord,1127,,,49.892136,8.654311
Darmstadt Ost,1128,,,49.8746043,8.67402256
Darmstadt Süd,1129,,,49.855426,8.636586
Darmstadt-Arheilgen,1130,,,49.9134144,8.64555359
Darmstadt-Eberstadt,1131,,,49.813922,8.62582
Darmstadt-Kranichstein,1132,,,49.906826,8.679359
Darmstadt-Lichtwiese,7161,,,49.8609327,8.68761063
Darmstadt-Wixhausen,6843,,,49.9307506,8.6479193
Dasing,1134,,,48.386243,11.052165
Dattenfeld (Sieg),1135,,,50.80916,7.546252
Dauenhof,1136,,,53.852459,9.680659
Daufenbach,1138,,,49.875969,6.639911
Dausenau,1140,,,50.326866,7.758212
Davensberg,1141,,,51.8179438,7.59851575
Dedenhausen,1144,,,52.432215,10.23873
Dedensen / Gümmer,1145,,,52.407049,9.521252
Dedinghausen,1146,,,51.672359,8.398281
Deggendorf Hbf,1149,,,48.83944,12.949727
Deidesheim,1151,,,49.408349,8.192634
Deining (Oberpf),1152,,,49.203996,11.515572
Deisenhofen,1153,,,48.019539,11.583597
Deißlingen Mitte,8060,,,48.108374,8.611586
Delitzsch ob Bf,1155,,,51.519703,12.34639
Delitzsch unt Bf,1156,,,51.525227,12.345218
Dellfeld,1157,,,49.227782,7.469169
Dellfeld Ort,1158,,,49.238869,7.478162
Delmenhorst,1159,,,53.052792,8.629758
Demitz-Thumitz,1160,,,51.1421413,14.2396223
Demker,1161,,,52.518178,11.854733
Demmin,1162,,,53.90114,13.053954
Densborn,1164,,,50.123918,6.600406
Denzlingen,1165,,,48.0688169,7.88168728
Dernau,1170,,,50.529648,7.041527
Dernbach (Westerw),1171,,,50.457225,7.783693
Derneburg (Han),1172,,,52.096851,10.143719
Dessau Hbf,1173,,,51.839865,12.234945
Dessau Süd,1174,,,51.802196,12.236455
Dessau-Alten,1176,,,51.825541,12.19334
Dessau-Mosigkau,1177,,,51.814077,12.148546
Dessauer Brücke,1178,,,51.500123,11.982535
Detmold,1180,,,51.940745,8.872859
Dettelbach Bahnhof,1181,,,49.788146,10.090359
Dettingen (Main),1182,,,50.042556,9.036807
Dettingen (Teck),1183,,,48.616409,9.454878
Dettum,1184,,,52.156874,10.6601286
Deuben (b Zeitz),1185,,,51.11053,12.068913
Deuerling,1186,,,49.04164,11.914918
Deuten,1187,,,51.713087,6.97079
Deutzen,1190,,,51.11443,12.419542
Diebach,1192,,,50.128683,9.83766
Diebsteich,1193,,,53.568569,9.93426
Dieburg,1194,,,49.9036461,8.84089351
Diedorf (Schwab),1196,,,48.35609,10.776823
Dienheim,8252,,,49.841354,8.35714
Diepholz,1200,,,52.604771,8.380334
Dieringhausen,1202,,,50.98542,7.542483
Dieskau,1204,,,51.4505938,12.0508969
Dietersheim,1206,,,49.556882,10.543103
Dietmannsried,1209,,,47.812866,10.290481
Dietzenbach Bahnhof,7166,,,50.008064,8.785541
Dietzenbach-Mitte,7213,,,50.0176603,8.78921807
Dietzenbach-Steinberg,7216,,,50.0257081,8.79289806
Dietzhausen,1210,,,50.599437,10.5969
Diez,1211,,,50.370127,8.01962
Diez Ost,1212,,,50.376044,8.038587
Dießen,1205,,,47.950818,11.10754
Dillbrecht,1213,,,50.8016224,8.20389032
Dillenburg,1214,,,50.7349426,8.29462141
Dillingen (Donau),1215,,,48.581255,10.489167
Dillingen (Saar),1216,,,49.35271,6.72215
Dingolfing,1220,,,48.641606,12.48687
Dinkelscherben,1222,,,48.3422254,10.5880022
Dinslaken,1223,,,51.567458,6.73803
Dirmingen,1226,,,49.415386,7.012377
Dissen-Bad Rothenfelde,1227,,,52.11192,8.185298
Ditfurt,1229,,,51.833482,11.186728
Dittersbach,1231,,,50.926837,13.068842
Ditzingen,1234,,,48.823611,9.06705
Doberlug-Kirchhain,1240,,,51.620576,13.564241
Doberschütz,1242,,,51.492237,12.745785
Dodendorf,1245,,,52.048952,11.613086
Dogern,1246,,,47.608887,8.167356
Dohna (Sachs),1250,,,50.961188,13.855565
Dollbergen,1254,,,52.417153,10.181657
Dollern,1255,,,53.545425,9.55808
Dollnstein,1256,,,48.871425,11.079009
Dombühl,1259,,,49.25211,10.298523
Domnitz (SaalKr),1262,,,51.635225,11.839973
Domsühl,1263,,,53.485372,11.765869
Donaueschingen,1264,,,47.9478993,8.49878848
Donaueschingen Allmendshofen,7081,,,47.940577,8.501819
Donaueschingen Aufen,6919,,,47.963356,8.47562
Donaueschingen Grüningen,6927,,,47.983052,8.471824
Donaueschingen Mitte/Siedlung,7028,,,47.952541,8.488955
Donauwörth,1265,,,48.714026,10.771443
Dorf Mecklenburg,4019,,,53.842932,11.471343
Dorfen Bahnhof,1268,,,48.267048,12.159686
Dorfmark,1271,,,52.899139,9.771305
Dorheim (Wetterau),1273,,,50.352702,8.79051
Dormagen,1274,,,51.099495,6.814837
Dormagen Chempark,1275,,,51.077045,6.838171
Dornburg (Saale),1276,,,51.008613,11.675499
Dornstetten,1280,,,48.469635,8.50321412
Dornstetten-Aach,7433,,,48.4733,8.48291
Dorsten,1284,,,51.658274,6.9705
Dortelweil,1285,,,50.2076152,8.75126749
Dortmund Hbf,1289,,,51.517896,7.45929
Dortmund Knappschaftskrankenhaus,1290,,,51.518768,7.537458
Dortmund Möllerbrücke,1291,,,51.507157,7.451706
Dortmund Signal Iduna Park,1297,,,51.490728,7.457573
Dortmund Stadthaus,1292,,,51.507828,7.468764
Dortmund Tierpark,1294,,,51.478193,7.461995
Dortmund Universität,1295,,,51.49274,7.417708
Dortmund West,1296,,,51.509652,7.438938
Dortmund-Aplerbeck,1298,,,51.490151,7.553189
Dortmund-Aplerbeck Süd,1299,,,51.484437,7.549982
Dortmund-Asseln Mitte,1287,,,51.526219,7.583839
Dortmund-Barop,1300,,,51.476954,7.431298
Dortmund-Brackel,1302,,,51.520757,7.550083
Dortmund-Bövinghausen,1301,,,51.519036,7.327477
Dortmund-Derne,1303,,,51.567716,7.528822
Dortmund-Dorstfeld,1304,,,51.509376,7.424864
Dortmund-Dorstfeld Süd,1305,,,51.500632,7.420017
Dortmund-Germania,1288,,,51.498124,7.363728
Dortmund-Huckarde,1307,,,51.532623,7.402353
Dortmund-Huckarde Nord,1308,,,51.533667,7.415095
Dortmund-Hörde,1306,,,51.487782,7.500029
Dortmund-Kirchderne,1309,,,51.547075,7.510105
Dortmund-Kirchhörde,1310,,,51.464241,7.457764
Dortmund-Kley,1311,,,51.489467,7.365374
Dortmund-Kruckel,1314,,,51.458332,7.415529
Dortmund-Kurl,1315,,,51.556979,7.585291
Dortmund-Körne,1312,,,51.51343,7.51537
Dortmund-Körne West,1313,,,51.509939,7.502409
Dortmund-Löttringhausen,1316,,,51.451655,7.447228
Dortmund-Lütgendortmund,1235,,,51.500735,7.334177
Dortmund-Lütgendortmund Nord,1317,,,51.508523,7.342401
Dortmund-Marten,1318,,,51.514462,7.374408
Dortmund-Marten Süd,1319,,,51.507984,7.387479
Dortmund-Mengede,1320,,,51.570345,7.374374
Dortmund-Nette/Oestrich,1321,,,51.561495,7.377731
Dortmund-Oespel,1322,,,51.488397,7.383811
Dortmund-Rahm,1323,,,51.525728,7.395252
Dortmund-Scharnhorst,1324,,,51.538373,7.536564
Dortmund-Somborn,396,,,51.49601,7.350084
Dortmund-Sölde,1325,,,51.49546,7.589205
Dortmund-Westerfilde,1326,,,51.548334,7.380213
Dortmund-Wickede,1327,,,51.53393,7.62466
Dortmund-Wickede West,1328,,,51.529455,7.607215
Dortmund-Wischlingen,1329,,,51.51929,7.412863
Dorum (Kr Cuxhaven),1330,,,53.688743,8.575801
Dossow (Prign),1331,,,53.121209,12.520886
Dottenheim,1332,,,49.547496,10.522573
Drahnsdorf,1333,,,51.915391,13.58125
Drebkau,1337,,,51.655084,14.22313
Dreieich-Buchschlag,945,,,50.0224771,8.66115063
Dreieich-Dreieichenhain,1338,,,49.998468,8.708693
Dreieich-Götzenhain,2221,,,49.9940258,8.73269856
Dreieich-Offenthal,4747,,,49.981851,8.74964
Dreieich-Sprendlingen,5931,,,50.0148371,8.68930578
Dreieich-Weibelfeld,7957,,,50.007084,8.700922
Dreikirchen,4647,,,50.449865,7.958384
Dreileben-Drackenstedt,1339,,,52.143852,11.341559
Drensteinfurt,1341,,,51.799158,7.733609
Dresden Bischofsplatz,8092,,,51.072335,13.746248
Dresden Flughafen,8016,,,51.124665,13.765993
Dresden Freiberger Straße,8091,,,51.0479909,13.7198639
Dresden Grenzstraße,1342,,,51.128298,13.777737
Dresden Hbf,1343,,,51.040563,13.732035
Dresden Industriegelände,1344,,,51.087456,13.762772
Dresden Mitte,1345,,,51.056168,13.724109
Dresden-Cotta,1346,,,51.062157,13.683298
Dresden-Dobritz,1347,,,51.011614,13.808477
Dresden-Friedrichstadt,1348,,,51.056034,13.708151
Dresden-Kemnitz,1350,,,51.073084,13.668919
Dresden-Klotzsche,1351,,,51.114667,13.78911
Dresden-Neustadt,1352,,,51.065899,13.740701
Dresden-Niedersedlitz,1353,,,50.999654,13.828399
Dresden-Pieschen,1354,,,51.081859,13.725527
Dresden-Plauen,1355,,,51.02963,13.70317
Dresden-Reick,1356,,,51.021317,13.790514
Dresden-Stetzsch,1357,,,51.0804797,13.6518645
Dresden-Strehlen,1358,,,51.030677,13.761861
Dresden-Trachau,1359,,,51.0899655,13.7038779
Dresden-Zschachwitz,1360,,,50.989652,13.84493
Dreye,1362,,,53.018425,8.871103
Drohndorf-Mehringen,1364,,,51.721692,11.515648
Ducherow,1370,,,53.766135,13.796021
Duckterath,1371,,,50.984815,7.103496
Dudweiler,1373,,,49.277299,7.027351
Duisburg Hbf,1374,,,51.429785,6.775903
Duisburg Schlenk,1375,,,51.401781,6.773206
Duisburg-Bissingheim,1376,,,51.392175,6.808067
Duisburg-Buchholz,1377,,,51.382919,6.775406
Duisburg-Entenfang,1388,,,51.377123,6.813422
Duisburg-Großenbaum,1379,,,51.364774,6.77747
Duisburg-Hochfeld Süd,1380,,,51.409,6.753408
Duisburg-Meiderich Ost,1381,,,51.468855,6.800789
Duisburg-Meiderich Süd,1382,,,51.468831,6.780191
Duisburg-Obermeiderich,1383,,,51.468792,6.821232
Duisburg-Rahm,1384,,,51.346835,6.779924
Duisburg-Ruhrort,1386,,,51.45728,6.736015
Duisburg-Wedau,1387,,,51.399253,6.803575
Durach,1391,,,47.696452,10.343797
Durmersheim,1393,,,48.928904,8.272631
Durmersheim Nord,8004,,,48.937796,8.280581
Dutenhofen (Kr Wetzlar),1424,,,50.5643354,8.59857202
Dußlingen,1422,,,48.452408,9.058444
Döbeln Hbf,1236,,,51.126568,13.094988
Döberitz,1239,,,52.524333,12.368462
Döggingen,1247,,,47.893654,8.441107
Döllstädt,1257,,,51.084886,10.813398
Dörfles-Esbach,1270,,,50.282751,10.997756
